hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.windowWidth	Answer.windowHeight	Answer.browser	Answer.listNumber	Answer.age	Answer.language	Answer.americanenglish	Answer.comments	Response0	List0	ID0	Condition0	Adj0	Context0	Target0	Response1	List1	ID1	Condition1	Adj1	Context1	Target1	Response2	List2	ID2	Condition2	Adj2	Context2	Target2	Response3	List3	ID3	Condition3	Adj3	Context3	Target3	Response4	List4	ID4	Condition4	Adj4	Context4	Target4	Response5	List5	ID5	Condition5	Adj5	Context5	Target5	Response6	List6	ID6	Condition6	Adj6	Context6	Target6	Response7	List7	ID7	Condition7	Adj7	Context7	Target7	Response8	List8	ID8	Condition8	Adj8	Context8	Target8	Response9	List9	ID9	Condition9	Adj9	Context9	Target9	Response10	List10	ID10	Condition10	Adj10	Context10	Target10	Response11	List11	ID11	Condition11	Adj11	Context11	Target11	Response12	List12	ID12	Condition12	Adj12	Context12	Target12	Response13	List13	ID13	Condition13	Adj13	Context13	Target13
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	36W0OB37HWF24EXLQXEM4FSIQ6WZHZ	A2I5MNPSIK59SW	Approved	Tue Aug 26 13:38:21 CEST 2014	Mon Aug 25 20:55:25 CEST 2014	Mon Aug 25 20:58:21 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					1143	600	"""Firefox"""	5	"""57"""	"""english"""	"""Yes"""	""""""	5	6	58-mean-CnC	CnC	mean	Jack_had_a_date_last_Sunday.	He_stood_up_his_date.	5	6	27-lucky-CxC	CxC	lucky	Eve_was_a_finalist_in_The_Bachelor.	She_was_chosen.	7	6	38-foolish-CxC	CxC	foolish	Kate_had_a_broken_ankle.	She_went_for_a_run.	1	6	16-fortunate-CnD	CnD	fortunate	Sue_was_training_to_become_a_dancer.	She_developed_back_problems.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	6	7-stupid-CxC	CxC	stupid	Zack_had_the_measles.	He_went_to_school.	1	6	44-polite-CnD	CnD	polite	Chad_met_his_neighbor_for_the_first_time.	He_asked_about_his_income.	1	6	49-rude-CxD	CxD	rude	Ann's_neighbor_made_an_inappropriate_comment.	She_ignored_him.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	6	35-wise-CxC	CxC	wise	Paul_was_asked_to_commit_a_crime.	He_refused.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	4	6	6-smart-CxD	CxD	smart	Jane_loves_her_boyfriend.	She_broke_up_with_him.	3	6	21-brave-CnD	CnD	brave	Greg_had_a_traumatic_experience_in_the_war.	He_refused_to_talk_about_what_he_went_through.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3PZDLQMM0TMLHVJTFYR76DLVS5SC2V	A2TVG2HLMKVMSL	Approved	Tue Aug 26 13:38:35 CEST 2014	Mon Aug 25 20:56:01 CEST 2014	Mon Aug 25 20:58:35 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					1836	600	"""Firefox"""	18	"""33"""	"""English"""	"""Yes"""	"""none"""	7	19	18-fortunate-CxC	CxC	fortunate	Sue_needed_to_get_some_rest.	She_fell_asleep.	7	19	41-foolish-CxC	CxC	foolish	Kate_has_problems_with_her_feet.	She_wore_high_heels.	7	19	46-polite-CnC	CnC	polite	Chad_was_standing_in_front_of_his_friend's_door.	He_knocked_gently.	7	19	34-wise-CxC	CxC	wise	Paul_was_burnt_out_from_work.	He_took_a_vacation.	7	19	10-stupid-CnC	CnC	stupid	Zack_was_offered_some_contaminated_heroin.	He_injected_it.	7	19	5-smart-CxC	CxC	smart	Jane_went_on_a_hike.	She_brought_a_snack.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	3	19	29-lucky-CxD	CxD	lucky	Eve_was_playing_Connect_Four_against_a_child.	She_won_two_games.	1	19	21-brave-CxD	CxD	brave	Greg_was_asked_to_mow_his_neighbor's_lawn.	He_took_the_job.	7	19	50-rude-CnC	CnC	rude	Ann_was_visiting_her_older_brother.	She_insulted_his_wife.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	19	60-mean-CxD	CxD	mean	Jack_had_to_go_to_the_bathroom.	He_cut_the_line.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3BEFOD78W6U8TVA7W1492ON56XSM4J	ATF7HBD1TFI2U	Approved	Tue Aug 26 13:38:40 CEST 2014	Mon Aug 25 20:55:45 CEST 2014	Mon Aug 25 20:58:40 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					967	600	"""Firefox"""	9	"""33"""	"""ENLISH"""	"""Yes"""	""""""	1	10	39-foolish-CxD	CxD	foolish	Kate_was_getting_a_breast_exam.	She_took_her_top_off.	5	10	26-lucky-CxD	CxD	lucky	Eve_wrote_a_bestselling_novel.	She_broke_even.	1	10	11-stupid-CxC	CxC	stupid	Zack_is_a_vegetarian.	He_ordered_a_steak.	1	10	31-wise-CnD	CnD	wise	Paul_lost_his_wallet_with_his_credit_cards.	He_waited_a_week_to_cancel_the_credit_cards.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	10	14-fortunate-CnC	CnC	fortunate	Sue_just_bought_a_new_car.	She_got_a_discount.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	4	10	20-brave-CxD	CxD	brave	Greg_was_asked_to_help_his_friend_move.	He_agreed_to_do_it.	5	10	49-rude-CnC	CnC	rude	Ann_was_angry_at_her_sister_Carol.	She_yelled_at_Carol.	1	10	60-mean-CnD	CnD	mean	Jack_was_watching_a_movie_at_the_theater.	He_turned_off_his_cell_phone.	7	10	1-smart-CnC	CnC	smart	Jane_wanted_to_get_a_good_job.	She_got_her_high_school_degree.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	10	47-polite-CxC	CxC	polite	Chad_was_driving_very_slowly.	He_moved_to_the_right.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	39O5D9O87TTA2DFCJY5CPNQNYJSC36	A29VH6K2QFGVZW	Approved	Tue Aug 26 13:38:40 CEST 2014	Mon Aug 25 20:56:28 CEST 2014	Mon Aug 25 20:58:40 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					1444	600	"""Chrome"""	4	"""21"""	"""vietnamese"""	"""No"""	"""Fun+survey!"""	7	5	36-wise-CnC	CnC	wise	Paul_had_the_flu.	He_stayed_in_bed.	7	5	21-brave-CxC	CxC	brave	Greg_was_offered_a_job_as_a_lion_tamer.	He_took_the_job.	7	5	2-smart-CxC	CxC	smart	Jane_saw_a_man_with_a_gun.	She_called_the_police.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	5	7-stupid-CnD	CnD	stupid	Zack_was_in_a_severe_thunderstorm.	He_found_shelter_in_a_basement.	5	5	58-mean-CxD	CxD	mean	Jack's_wife_had_asked_him_to_wake_her_really_early.	He_woke_her_up_at_5am.	1	5	46-polite-CnD	CnD	polite	Chad_was_standing_in_front_of_his_friend's_door.	He_was_eavesdropping.	1	5	41-foolish-CxD	CxD	foolish	Kate_was_invited_to_a_formal_dinner.	She_wore_high_heels.	6	5	30-lucky-CxC	CxC	lucky	Eve_did_not_understand_her_chemistry_class.	She_got_a_B.	3	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	5	53-rude-CnD	CnD	rude	Ann_had_insulted_her_husband.	She_apologized.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	5	15-fortunate-CnD	CnD	fortunate	Sue_was_traveling_in_France.	She_got_robbed.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3X0H8UUIT1PN0S6WQ46E9P52IF8SWM	A2EVZM8CGI7IVD	Approved	Tue Aug 26 13:38:42 CEST 2014	Mon Aug 25 20:55:18 CEST 2014	Mon Aug 25 20:58:42 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					1836	600	"""Chrome"""	9	"""21"""	"""English"""	"""Yes"""	""""""	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	2	10	26-lucky-CxD	CxD	lucky	Eve_wrote_a_bestselling_novel.	She_broke_even.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	4	10	49-rude-CnC	CnC	rude	Ann_was_angry_at_her_sister_Carol.	She_yelled_at_Carol.	1	10	60-mean-CnD	CnD	mean	Jack_was_watching_a_movie_at_the_theater.	He_turned_off_his_cell_phone.	5	10	11-stupid-CxC	CxC	stupid	Zack_is_a_vegetarian.	He_ordered_a_steak.	1	10	31-wise-CnD	CnD	wise	Paul_lost_his_wallet_with_his_credit_cards.	He_waited_a_week_to_cancel_the_credit_cards.	6	10	47-polite-CxC	CxC	polite	Chad_was_driving_very_slowly.	He_moved_to_the_right.	4	10	20-brave-CxD	CxD	brave	Greg_was_asked_to_help_his_friend_move.	He_agreed_to_do_it.	5	10	14-fortunate-CnC	CnC	fortunate	Sue_just_bought_a_new_car.	She_got_a_discount.	6	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	3	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	10	39-foolish-CxD	CxD	foolish	Kate_was_getting_a_breast_exam.	She_took_her_top_off.	7	10	1-smart-CnC	CnC	smart	Jane_wanted_to_get_a_good_job.	She_got_her_high_school_degree.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3NAPMVF0ZWGF5EOXOHJWQRTHRU227T	ARTSG66V2MOJ6	Approved	Tue Aug 26 13:38:43 CEST 2014	Mon Aug 25 20:56:12 CEST 2014	Mon Aug 25 20:58:43 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					1300	600	"""Chrome"""	23	"""30"""	"""English"""	"""Yes"""	""""""	6	24	26-lucky-CnC	CnC	lucky	Eve_was_going_to_Hawaii_on_vacation.	She_got_a_room_with_a_view_of_the_beach.	7	24	50-rude-CxC	CxC	rude	Ann_got_reprimanded_by_her_boss.	She_ignored_him.	2	24	20-brave-CnD	CnD	brave	Greg_witnessed_a_knife_fight.	He_watched_from_a_safe_distance.	5	24	38-foolish-CnC	CnC	foolish	Kate_read_a_fantasy_novel.	She_believed_in_vampires.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	24	57-mean-CnC	CnC	mean	Jack's_daughter_made_a_mistake_in_her_homework.	He_made_fun_of_her.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	24	33-wise-CnC	CnC	wise	Paul_ran_a_marathon_on_Sunday.	He_went_to_bed_early_the_night_before.	7	24	15-fortunate-CxC	CxC	fortunate	Sue_spontaneously_went_to_the_beach.	She_was_wearing_flip-flops.	5	24	3-smart-CxC	CxC	smart	Jane_wanted_to_get_a_good_job.	She_went_to_school.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	24	45-polite-CnC	CnC	polite	Chad_was_accidentally_tripped_by_a_little_girl.	He_gave_her_a_friendly_smile.	3	24	12-stupid-CnD	CnD	stupid	Zack_inherited_a_lot_of_money.	He_invested_it.__
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3DY4FPOOA1PYKO6EL51DXDHSP4ORVO	A28CZ3YYL41JAZ	Approved	Tue Aug 26 13:39:00 CEST 2014	Mon Aug 25 20:56:45 CEST 2014	Mon Aug 25 20:59:00 CEST 2014	Mon Aug 25 23:05:01 CEST 2014					1060	600	"""Firefox"""	18	"""40"""	"""english"""	"""Yes"""	""""""	7	19	10-stupid-CnC	CnC	stupid	Zack_was_offered_some_contaminated_heroin.	He_injected_it.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	19	41-foolish-CxC	CxC	foolish	Kate_has_problems_with_her_feet.	She_wore_high_heels.	7	19	50-rude-CnC	CnC	rude	Ann_was_visiting_her_older_brother.	She_insulted_his_wife.	6	19	46-polite-CnC	CnC	polite	Chad_was_standing_in_front_of_his_friend's_door.	He_knocked_gently.	2	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	19	29-lucky-CxD	CxD	lucky	Eve_was_playing_Connect_Four_against_a_child.	She_won_two_games.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	6	19	60-mean-CxD	CxD	mean	Jack_had_to_go_to_the_bathroom.	He_cut_the_line.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	2	19	21-brave-CxD	CxD	brave	Greg_was_asked_to_mow_his_neighbor's_lawn.	He_took_the_job.	3	19	18-fortunate-CxC	CxC	fortunate	Sue_needed_to_get_some_rest.	She_fell_asleep.	7	19	34-wise-CxC	CxC	wise	Paul_was_burnt_out_from_work.	He_took_a_vacation.	5	19	5-smart-CxC	CxC	smart	Jane_went_on_a_hike.	She_brought_a_snack.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3B3WTRP3DB3JJXCQ3EHG4NKNMKP92B	A17BBLPLSFFUSD	Approved	Tue Aug 26 13:39:19 CEST 2014	Mon Aug 25 20:57:11 CEST 2014	Mon Aug 25 20:59:19 CEST 2014	Mon Aug 25 23:05:02 CEST 2014					1526	600	"""Firefox"""	14	"""20"""	"""English"""	"""Yes"""	"""Easy+and+engaging+experiment."""	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	1	15	44-polite-CxD	CxD	polite	Chad_saw_an_old_lady_trip_on_the_street.	He_applauded.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	15	51-rude-CxD	CxD	rude	Ann_untied_her_shoes.	She_used_her_fingers.	3	15	15-fortunate-CxD	CxD	fortunate	Sue_spontaneously_went_on_a_hike_in_the_mountains.	She_was_wearing_flip-flops.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	5	15	11-stupid-CnC	CnC	stupid	Zack_couldn't_afford_the_leather_jacket.	He_stole_it.	7	15	39-foolish-CxC	CxC	foolish	Kate_was_drunk_at_a_bar.	She_took_her_top_off.	7	15	31-wise-CxC	CxC	wise	Paul_bought_an_expensive_TV.	He_asked_about_the_return_policy.	5	15	55-mean-CxC	CxC	mean	Jack's_wife_is_on_a_strict_diet.	He_baked_a_cake_for_her.	3	15	30-lucky-CxD	CxD	lucky	Eve_was_the_best_student_in_this_class.	She_got_a_B.	3	15	22-brave-CxD	CxD	brave	Greg_was_being_tickled_by_two_small_boys.	He_took_them_on.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	1	15	2-smart-CnD	CnD	smart	Jane_was_arrested_for_fraud.	She_had_incriminating_documents_in_her_briefcase.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3CN4LGXD5XP8NCZLF4SKWJACF75Y4K	A3442ARLI0822W	Approved	Tue Aug 26 13:39:23 CEST 2014	Mon Aug 25 20:49:10 CEST 2014	Mon Aug 25 20:59:23 CEST 2014	Mon Aug 25 23:05:02 CEST 2014					1217	600	"""Chrome"""	13	"""20"""	"""English"""	"""Yes"""	""""""	6	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	5	14	16-fortunate-CnC	CnC	fortunate	Sue_was_training_to_become_a_dancer.	She_had_a_great_sense_of_rhythm.	1	14	55-mean-CnD	CnD	mean	Jack_walked_past_an_old_man_with_a_cane.	He_helped_him_across_the_street.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	1	14	8-stupid-CnD	CnD	stupid	Zack_left_the_bar_drunk.	He_called_a_taxi.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	14	52-rude-CxC	CxC	rude	Ann_was_watching_a_play._	She_made_a_call_on_her_cell_phone.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	7	14	4-smart-CxD	CxD	smart	Jane_hates_keeping_track_of_time.	She_bought_a_watch.	1	14	41-foolish-CnD	CnD	foolish	Kate's_doctor_told_her_to_lose_weight.	She_started_exercising.	1	14	33-wise-CxD	CxD	wise	Paul_went_into_the_public_pool.	He_wore_hiking_boots.	7	14	22-brave-CnC	CnC	brave	Greg_saw_a_man_hit_a_dog.	He_stood_up_to_the_man.	1	14	43-polite-CnD	CnD	polite	Chad_was_visiting_his_grandmother.	He_insulted_her_caretaker.	6	14	29-lucky-CnC	CnC	lucky	Eve_wanted_to_be_a_model.	She_had_beautiful_skin.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3PJ71Z61R43CUCUUKAH2Z4AIUEB91U	A2TZ9OCCRH7MVR	Approved	Tue Aug 26 13:39:27 CEST 2014	Mon Aug 25 20:56:33 CEST 2014	Mon Aug 25 20:59:27 CEST 2014	Mon Aug 25 23:05:02 CEST 2014					1386	600	"""Chrome"""	12	"""20"""	"""English"""	"""Yes"""	""""""	3	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	2	13	36-wise-CxD	CxD	wise	Paul_had_an_inefficient_employee.	He_promoted_her.	5	13	43-polite-CnC	CnC	polite	Chad_was_visiting_his_grandmother.	He_brought_a_gift.	3	13	14-fortunate-CxC	CxC	fortunate	Sue_needed_to_cut_some_bread.	She_had_a_sharp_knife_in_her_purse.	5	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	5	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	6	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	6	13	42-foolish-CnC	CnC	foolish	Kate_took_her_nephew_to_the_playground.	She_wore_high_heels.	5	13	9-stupid-CnC	CnC	stupid	Zack_discovered_that_his_girlfriend_was_cheating.	He_married_her.	5	13	5-smart-CnC	CnC	smart	Jane's_computer_was_hacked.	She_changed_her_passwords_immediately.	5	13	23-brave-CxD	CxD	brave	Greg_wanted_to_get_some_milk_from_the_corner_store.	He_made_the_trip.	3	13	26-lucky-CnD	CnD	lucky	Eve_was_going_to_Hawaii_on_vacation.	She_missed_her_flight.	2	13	53-rude-CxD	CxD	rude	Ann_was_stressed_out.	She_frowned.	5	13	59-mean-CxC	CxC	mean	Jack's_daughter_is_lactose_intolerant.	He_gave_her_a_milk_shake.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3ZQIG0FLQEH3SKN0KZBJKCP9HJ3WVW	A6GK3W5MDWXCY	Approved	Tue Aug 26 13:39:35 CEST 2014	Mon Aug 25 20:56:13 CEST 2014	Mon Aug 25 20:59:35 CEST 2014	Mon Aug 25 23:05:02 CEST 2014					1764	600	"""Chrome"""	5	"""46"""	"""english"""	"""Yes"""	""""""	1	6	16-fortunate-CnD	CnD	fortunate	Sue_was_training_to_become_a_dancer.	She_developed_back_problems.	6	6	27-lucky-CxC	CxC	lucky	Eve_was_a_finalist_in_The_Bachelor.	She_was_chosen.	3	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	6	58-mean-CnC	CnC	mean	Jack_had_a_date_last_Sunday.	He_stood_up_his_date.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	6	38-foolish-CxC	CxC	foolish	Kate_had_a_broken_ankle.	She_went_for_a_run.	2	6	49-rude-CxD	CxD	rude	Ann's_neighbor_made_an_inappropriate_comment.	She_ignored_him.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	6	7-stupid-CxC	CxC	stupid	Zack_had_the_measles.	He_went_to_school.	2	6	44-polite-CnD	CnD	polite	Chad_met_his_neighbor_for_the_first_time.	He_asked_about_his_income.	6	6	21-brave-CnD	CnD	brave	Greg_had_a_traumatic_experience_in_the_war.	He_refused_to_talk_about_what_he_went_through.	4	6	6-smart-CxD	CxD	smart	Jane_loves_her_boyfriend.	She_broke_up_with_him.	7	6	35-wise-CxC	CxC	wise	Paul_was_asked_to_commit_a_crime.	He_refused.
3JU8CV4BRLDFW7J8HZ6886SMJT5POE	3VUPA8U9XY0AOUHPYF3G04X43HPFX5	Language experiment	Read sentences and answer questions about them	language annotation	$0.45	Mon Aug 25 14:29:24 CEST 2014	270	0	0	270	Reviewable	NotReviewed	1 condition	1800	60000	Thu Aug 28 14:29:24 CEST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3JU8CV4BRLDFW7J8HZ6886SMJT5POE	33F859I566E6MGU5KJYJIXLFZ3AHBB	A1AX9A3H2K7F0G	Approved	Tue Aug 26 13:39:38 CEST 2014	Mon Aug 25 20:57:20 CEST 2014	Mon Aug 25 20:59:38 CEST 2014	Mon Aug 25 23:05:02 CEST 2014					1299	600	"""Firefox"""	14	"""27"""	"""english"""	"""Yes"""	""""""	1	15	44-polite-CxD	CxD	polite	Chad_saw_an_old_lady_trip_on_the_street.	He_applauded.	7	15	31-wise-CxC	CxC	wise	Paul_bought_an_expensive_TV.	He_asked_about_the_return_policy.	1	15	22-brave-CxD	CxD	brave	Greg_was_being_tickled_by_two_small_boys.	He_took_them_on.	7	15	11-stupid-CnC	CnC	stupid	Zack_couldn't_afford_the_leather_jacket.	He_stole_it.	1	15	2-smart-CnD	CnD	smart	Jane_was_arrested_for_fraud.	She_had_incriminating_documents_in_her_briefcase.	1	15	55-mean-CxC	CxC	mean	Jack's_wife_is_on_a_strict_diet.	He_baked_a_cake_for_her.	1	filler	filler1No	na	true	Ross_graduated_from_college_yesterday.	He_was_an_excellent_student.	7	15	39-foolish-CxC	CxC	foolish	Kate_was_drunk_at_a_bar.	She_took_her_top_off.	1	15	51-rude-CxD	CxD	rude	Ann_untied_her_shoes.	She_used_her_fingers.	1	filler	filler1No	na	true	Claire_was_knitting_a_sweater.	She_was_using_red_yarn.	7	filler	filler1Yes	na	true	Earl_worked_in_London_last_year.	He_was_a_teacher_at_a_private_school.	7	filler	filler2Yes	na	true	Liv_was_having_a_birthday_party.	She_bought_a_cake_for_her_party.	1	15	15-fortunate-CxD	CxD	fortunate	Sue_spontaneously_went_on_a_hike_in_the_mountains.	She_was_wearing_flip-flops.	1	15	30-lucky-CxD	CxD	lucky	Eve_was_the_best_student_in_this_class.	She_got_a_B.
