workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,Contradict,VPinf,Enough
40,37TRT2X24QS2DMPV8J14UA1UCYRBJT,2,31,"""English""","""Yes""",Trial3,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,3,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na
56,3R0T90IZ1SDBWPR0EDCW8HFW2RBCGY,2,37,"""English""","""Yes""",Trial3,3 37-foolish-CxC-noE CxC Kate_was_completely_broke. She_went_shopping. 6 foolish She_stayed_home. to_go_shopping noE,3,3,37-foolish-CxC-noE,CxC,Kate_was_completely_broke.,She_went_shopping.,6,foolish,She_stayed_home.,to_go_shopping,noE
8,3SLE99ER0NESD1UZQ54QI4PKVW4BZE,5,37,"""English""","""Yes""",Trial3,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,3,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na
122,3HFNH7HEMHFFQQ1JJVDRSM4D66BGQ6,3,20,"""English""","""Yes""",Trial3,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 1 sad She_shared_an_apartment_with_some_friends. to_live_alone na,3,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,1,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na
134,3RXCAC0YIRQ9KM1NX1WR6VJDC0RG8X,7,33,"""English""","""Yes""",Trial3,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 7 sad She_shared_an_apartment_with_some_friends. to_live_alone na,3,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,7,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na
131,3FIJLY1B6U5OCE498YSKAWER0VQPFQ,3,36,"""English""","""Yes""",Trial3,4 16-fortunate-CnC-noE CnC Sue_was_training_to_become_a_dancer. She_had_a_great_sense_of_rhythm. 7 fortunate She_couldn't_keep_a_beat. to_have_a_great_sense_of_rhythm noE,3,4,16-fortunate-CnC-noE,CnC,Sue_was_training_to_become_a_dancer.,She_had_a_great_sense_of_rhythm.,7,fortunate,She_couldn't_keep_a_beat.,to_have_a_great_sense_of_rhythm,noE
1,3MTMREQS4VJJ0WK294KNOPBWWCHAWU,3,26,"""English""","""Yes""",Trial3,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,3,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na
96,3PM8NZGV8YHQCCW985DVG8489W9QXA,6,36,"""English""","""Yes""",Trial3,7 13-fortunate-CnC-noE CnC Sue_was_bitten_by_a_shark. She_got_away_with_a_few_cuts. 1 fortunate She_lost_a_leg. to_get_away_with_a_few_cuts noE,3,7,13-fortunate-CnC-noE,CnC,Sue_was_bitten_by_a_shark.,She_got_away_with_a_few_cuts.,1,fortunate,She_lost_a_leg.,to_get_away_with_a_few_cuts,noE
29,3DL65MZB8DGDCBV98IM88EUKPBWCEH,11,22,"""English""","""Yes""",Trial3,12 45-polite-CxC-E CxC Chad_watched_a_street_comedian. He_laughed. 7 polite_enough He_frowned_because_he_didn't_like_the_act. to_laugh E,3,12,45-polite-CxC-E,CxC,Chad_watched_a_street_comedian.,He_laughed.,7,polite_enough,He_frowned_because_he_didn't_like_the_act.,to_laugh,E
55,354GIDR5ZB7URTLZOVU9SOQFMLQ00R,11,42,"""English""","""Yes""",Trial3,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 2 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,3,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,2,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na
53,3A1PQ49WVHI59ICDIM5UCL86DUZ1HY,6,25,"""English""","""Yes""",Trial3,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,3,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
52,3B2X28YI3WGQPRAOO07FL6WPQS96BK,4,31,"""English""","""Yes""",Trial3,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,3,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na
109,36U2A8VAG10T1EOO0WF030Z8CWAYKV,4,67,"""English""","""Yes""",Trial3,5 29-lucky-CnC-noE CnC Eve_wanted_to_be_a_model. She_had_beautiful_skin. 7 lucky She_had_bad_skin. to_have_beautiful_skin noE,3,5,29-lucky-CnC-noE,CnC,Eve_wanted_to_be_a_model.,She_had_beautiful_skin.,7,lucky,She_had_bad_skin.,to_have_beautiful_skin,noE
64,3LS2AMNW5FR3I3IH7EQZXVDFXS4OQ3,11,33,"""English""","""Yes""",Trial3,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,3,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na
50,3D8YOU6S9EL5LQJUOROAQWODFDG6U1,6,27,"""English%2C+Spanish""","""Yes""",Trial3,7 38-foolish-CxC-noE CxC Kate_had_a_broken_ankle. She_went_for_a_run. 1 foolish She_rested_her_ankle. to_go_for_a_run noE,3,7,38-foolish-CxC-noE,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,1,foolish,She_rested_her_ankle.,to_go_for_a_run,noE
113,3DQQ64TANGMQN0Q4YN2KEK0RVYGPWO,5,32,"""english""","""Yes""",Trial3,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,3,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na
130,3YHH42UU5BG7OPALDOGSQ8I3PJ2L0M,11,20,"""English""","""Yes""",Trial3,12 45-polite-CxC-E CxC Chad_watched_a_street_comedian. He_laughed. 3 polite_enough He_frowned_because_he_didn't_like_the_act. to_laugh E,3,12,45-polite-CxC-E,CxC,Chad_watched_a_street_comedian.,He_laughed.,3,polite_enough,He_frowned_because_he_didn't_like_the_act.,to_laugh,E
127,369J354OFDBMG8IZ4MZTMHNM652G6C,8,30,"""English""","""Yes""",Trial3,9 59-mean-CxC-noE CxC Jack's_daughter_is_lactose_intolerant. He_gave_her_a_milk_shake. 1 mean He_gave_her_an_ice_tea. to_give_her_a_milk_shake noE,3,9,59-mean-CxC-noE,CxC,Jack's_daughter_is_lactose_intolerant.,He_gave_her_a_milk_shake.,1,mean,He_gave_her_an_ice_tea.,to_give_her_a_milk_shake,noE
69,30MVJZJNHMEJPTAYAZN83464OYRJ9U,8,31,"""English""","""Yes""",Trial3,9 19-brave-CnC-E CnC Greg_saw_a_child_drowning_in_a_river. He_jumped_into_the_river. 6 brave_enough He_watched_from_the_river_bank. to_jump_into_the_river E,3,9,19-brave-CnC-E,CnC,Greg_saw_a_child_drowning_in_a_river.,He_jumped_into_the_river.,6,brave_enough,He_watched_from_the_river_bank.,to_jump_into_the_river,E
46,35BLDD71I6Y7MFS5VMVQJGJRYOMZVA,6,38,"""English""","""Yes""",Trial3,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,3,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
124,32VNZTT0A75ZQBNZ190QONHFCN7R4Y,7,53,"""english""","""Yes""",Trial3,8 23-brave-CnC-E CnC Greg_wrote_a_controversial_article. He_used_his_own_name. 7 brave_enough He_used_a_fake_name. to_use_his_own_name E,3,8,23-brave-CnC-E,CnC,Greg_wrote_a_controversial_article.,He_used_his_own_name.,7,brave_enough,He_used_a_fake_name.,to_use_his_own_name,E
90,369J354OFDBMG8IZ4MZTMHNM6526G2,6,22,"""Arabic""","""Yes""",Trial3,7 43-polite-CnC-noE CnC Chad_was_visiting_his_grandmother. He_brought_a_gift. 5 polite He_came_empty-handed. to_bring_a_gift noE,3,7,43-polite-CnC-noE,CnC,Chad_was_visiting_his_grandmother.,He_brought_a_gift.,5,polite,He_came_empty-handed.,to_bring_a_gift,noE
38,3PS7W85Z8Z3D3W63MT1C5ATDN2X9T9,4,49,"""English+""","""Yes""",Trial3,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,3,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na
126,3GLB5JMZFXWL1HXEE977SNXEOT5DGM,10,32,"""English""","""Yes""",Trial3,11 37-foolish-CxC-E CxC Kate_was_completely_broke. She_went_shopping. 7 foolish_enough She_stayed_home. to_go_shopping E,3,11,37-foolish-CxC-E,CxC,Kate_was_completely_broke.,She_went_shopping.,7,foolish_enough,She_stayed_home.,to_go_shopping,E
117,3X65QVEQI0ORIH51P49CL9K4ZAECLQ,9,54,"""English""","""Yes""",Trial3,10 38-foolish-CxC-E CxC Kate_had_a_broken_ankle. She_went_for_a_run. 7 foolish_enough She_rested_her_ankle. to_go_for_a_run E,3,10,38-foolish-CxC-E,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,7,foolish_enough,She_rested_her_ankle.,to_go_for_a_run,E
44,32SVAV9L3FAM9YIEZK9LJS0ZZL33A2,10,30,"""English""","""Yes""",Trial3,11 50-rude-CnC-noE CnC Ann_was_visiting_her_older_brother. She_insulted_his_wife. 1 rude She_was_kind_to_his_unfriendly_wife. to_insult_his_wife noE,3,11,50-rude-CnC-noE,CnC,Ann_was_visiting_her_older_brother.,She_insulted_his_wife.,1,rude,She_was_kind_to_his_unfriendly_wife.,to_insult_his_wife,noE
34,3BEFOD78W6U8TVA7W1492ON572P4M9,10,58,"""english""","""Yes""",Trial3,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 1 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,3,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,1,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na
108,3HQUKB7LNFFGDTXRKB8F48ODVLBHHY,10,39,"""English""","""Yes""",Trial3,11 15-fortunate-CnC-E CnC Sue_was_traveling_in_France. She_spoke_some_French. 6 fortunate_enough She_couldn't_understand_the_language. to_speak_some_French E,3,11,15-fortunate-CnC-E,CnC,Sue_was_traveling_in_France.,She_spoke_some_French.,6,fortunate_enough,She_couldn't_understand_the_language.,to_speak_some_French,E
37,3QL2OFSM96JH6H8M1HPRY1OT45FCNT,10,29,"""English""","""Yes""",Trial3,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,3,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na
41,3WT783CTPBIF58JPYRKI76OZNG3BC5,4,58,"""english""","""Yes""",Trial3,5 43-polite-CnC-E CnC Chad_was_visiting_his_grandmother. He_brought_a_gift. 5 polite_enough He_came_empty-handed. to_bring_a_gift E,3,5,43-polite-CnC-E,CnC,Chad_was_visiting_his_grandmother.,He_brought_a_gift.,5,polite_enough,He_came_empty-handed.,to_bring_a_gift,E
75,36DSNE9QZ5ZMWGE4CO6Q0U1TKZVJOV,9,30,"""English""","""Yes""",Trial3,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,3,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na
22,31Z0PCVWUKG9PDIA7W3SRE27RAK7T1,1,22,"""English""","""Yes""",Trial4,2 53-rude-CnC-E CnC Ann_had_insulted_her_husband. She_laughed_at_his_tears. 4 rude_enough She_felt_terrible_and_apologized. to_laugh_at_his_tears E,4,2,53-rude-CnC-E,CnC,Ann_had_insulted_her_husband.,She_laughed_at_his_tears.,4,rude_enough,She_felt_terrible_and_apologized.,to_laugh_at_his_tears,E
20,354P56DE9K48AD5VIWY2H96LPR67SC,1,25,"""english""","""Yes""",Trial4,2 35-wise-CnC-noE CnC Paul_was_staying_in_a_bad_part_of_town. He_stayed_at_home_at_night. 7 wise He_went_out_alone_in_the_dark. to_stay_at_home_at_night noE,4,2,35-wise-CnC-noE,CnC,Paul_was_staying_in_a_bad_part_of_town.,He_stayed_at_home_at_night.,7,wise,He_went_out_alone_in_the_dark.,to_stay_at_home_at_night,noE
16,3TE3O857309PNX8CXVH2V8KHS91R2S,1,35,"""english""","""Yes""",Trial4,2 15-fortunate-CxC-E CxC Sue_spontaneously_went_to_the_beach. She_was_wearing_flip-flops. 5 fortunate_enough She_was_wearing_high_heels. to_be_wearing_flip-flops E,4,2,15-fortunate-CxC-E,CxC,Sue_spontaneously_went_to_the_beach.,She_was_wearing_flip-flops.,5,fortunate_enough,She_was_wearing_high_heels.,to_be_wearing_flip-flops,E
12,36U2A8VAG10T1EOO0WF030Z8CW2YKN,5,21,"""English%2C+Polish""","""Yes""",Trial4,6 1-smart-CxC-E CxC Jane's_father_couldn't_hear_the_TV. She_turned_up_the_volume. 7 smart_enough She_didn't_change_the_volume. to_turn_up_the_volume E,4,6,1-smart-CxC-E,CxC,Jane's_father_couldn't_hear_the_TV.,She_turned_up_the_volume.,7,smart_enough,She_didn't_change_the_volume.,to_turn_up_the_volume,E
118,374TNBHA8BWFCHMJD1ZXZMBHB2UQY7,5,61,"""English""","""Yes""",Trial4,6 41-foolish-CnC-noE CnC Kate's_doctor_told_her_to_lose_weight. She_ignored_him. 7 foolish She_listened_to_him. to_ignore_him noE,4,6,41-foolish-CnC-noE,CnC,Kate's_doctor_told_her_to_lose_weight.,She_ignored_him.,7,foolish,She_listened_to_him.,to_ignore_him,noE
120,3WJEQKOXA83QZV4ZCGV2VZL20Z01AE,7,28,"""English""","""Yes""",Trial4,8 49-rude-CxC-noE CxC Ann's_neighbor_greeted_her. She_ignored_him. 4 rude She_greeted_him_back. to_ignore_him noE,4,8,49-rude-CxC-noE,CxC,Ann's_neighbor_greeted_her.,She_ignored_him.,4,rude,She_greeted_him_back.,to_ignore_him,noE
4,3RXCAC0YIRQ9KM1NX1WR6VJDC0IG8O,9,25,"""English""","""Yes""",Trial4,10 18-fortunate-CxC-E CxC Sue_needed_to_get_some_rest. She_fell_asleep. 6 fortunate_enough She_just_couldn't_get_any_sleep. to_fall_asleep E,4,10,18-fortunate-CxC-E,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,6,fortunate_enough,She_just_couldn't_get_any_sleep.,to_fall_asleep,E
15,3MD9PLUKKIFUEAJWTV9Z9ZPECLBNZ8,10,34,"""english""","""Yes""",Trial4,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,4,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na
84,3WI0P0II61TCQ76SUK1JRRBLP0QRD1,7,29,"""English""","""Yes""",Trial4,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 3 sad She_shared_an_apartment_with_some_friends. to_live_alone na,4,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,3,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na
83,3JZQSN0I3QBIZ1BA5F2XGN0ZZ4VGF5,5,22,"""English""","""Yes""",Trial4,6 23-brave-CnC-noE CnC Greg_wrote_a_controversial_article. He_used_his_own_name. 6 brave He_used_a_fake_name. to_use_his_own_name noE,4,6,23-brave-CnC-noE,CnC,Greg_wrote_a_controversial_article.,He_used_his_own_name.,6,brave,He_used_a_fake_name.,to_use_his_own_name,noE
114,3TMFV4NEP8F5H8RNC609SY516O8W83,6,24,"""english""","""Yes""",Trial4,7 13-fortunate-CnC-noE CnC Sue_was_bitten_by_a_shark. She_got_away_with_a_few_cuts. 5 fortunate She_lost_a_leg. to_get_away_with_a_few_cuts noE,4,7,13-fortunate-CnC-noE,CnC,Sue_was_bitten_by_a_shark.,She_got_away_with_a_few_cuts.,5,fortunate,She_lost_a_leg.,to_get_away_with_a_few_cuts,noE
101,3M0BCWMB8VXOJ6PUFIKJJ0V2EUUBWI,2,25,"""english""","""Yes""",Trial4,3 18-fortunate-CxC-noE CxC Sue_needed_to_get_some_rest. She_fell_asleep. 3 fortunate She_just_couldn't_get_any_sleep. to_fall_asleep noE,4,3,18-fortunate-CxC-noE,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,3,fortunate,She_just_couldn't_get_any_sleep.,to_fall_asleep,noE
25,3SITXWYCNVA386UKPNG5LJ99NW0BXB,6,30,"""English""","""Yes""",Trial4,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,4,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na
6,3F6HPJW4JD1UVTPYWPR8I7SYKOGW20,3,72,"""English""","""Yes""",Trial4,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,4,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na
63,3FDJT1UU749VZQE4PUA3S31FHRY5KE,11,22,"""English""","""Yes""",Trial4,12 45-polite-CxC-E CxC Chad_watched_a_street_comedian. He_laughed. 1 polite_enough He_frowned_because_he_didn't_like_the_act. to_laugh E,4,12,45-polite-CxC-E,CxC,Chad_watched_a_street_comedian.,He_laughed.,1,polite_enough,He_frowned_because_he_didn't_like_the_act.,to_laugh,E
82,3YMU66OBIN92DX2G05QXJ8CCFJ8GH3,6,31,"""English""","""Yes""",Trial4,7 36-wise-CxC-E CxC Paul_wanted_to_keep_his_excellent_employee_happy. He_promoted_her. 1 wise_enough He_kept_her_in_the_same_low-level_position. to_promote_her E,4,7,36-wise-CxC-E,CxC,Paul_wanted_to_keep_his_excellent_employee_happy.,He_promoted_her.,1,wise_enough,He_kept_her_in_the_same_low-level_position.,to_promote_her,E
26,3NKQQ8O39Y646ZY9YEWOW2Y5WZUDUR,9,44,"""English""","""Yes""",Trial4,10 58-mean-CxC-noE CxC Jack's_wife_wanted_to_sleep_in. He_woke_her_up_at_5am. 6 mean He_let_her_sleep_as_long_as_she_wanted. to_wake_her_up_at_5am noE,4,10,58-mean-CxC-noE,CxC,Jack's_wife_wanted_to_sleep_in.,He_woke_her_up_at_5am.,6,mean,He_let_her_sleep_as_long_as_she_wanted.,to_wake_her_up_at_5am,noE
92,3TE3O857309PNX8CXVH2V8KHS912R3,8,44,"""English""","""Yes""",Trial4,9 53-rude-CnC-noE CnC Ann_had_insulted_her_husband. She_laughed_at_his_tears. 1 rude She_felt_terrible_and_apologized. to_laugh_at_his_tears noE,4,9,53-rude-CnC-noE,CnC,Ann_had_insulted_her_husband.,She_laughed_at_his_tears.,1,rude,She_felt_terrible_and_apologized.,to_laugh_at_his_tears,noE
65,3V5Q80FXIXSX4VNAM5G6DAH1MVL320,3,28,"""English""","""No""",Trial4,4 46-polite-CnC-E CnC Chad_was_standing_in_front_of_his_friend's_door. He_knocked_gently. 4 polite_enough He_banged_at_the_door. to_knock_gently E,4,4,46-polite-CnC-E,CnC,Chad_was_standing_in_front_of_his_friend's_door.,He_knocked_gently.,4,polite_enough,He_banged_at_the_door.,to_knock_gently,E
85,3WSELTNVR33R8FG8EZFC154XSIQATV,2,32,"""English""","""Yes""",Trial4,3 37-foolish-CxC-noE CxC Kate_was_completely_broke. She_went_shopping. 2 foolish She_stayed_home. to_go_shopping noE,4,3,37-foolish-CxC-noE,CxC,Kate_was_completely_broke.,She_went_shopping.,2,foolish,She_stayed_home.,to_go_shopping,noE
98,3HHRAGRYX86XQ41VQCFDB0NQNSRO98,10,32,"""English""","""Yes""",Trial4,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,4,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na
42,34S9DKFK73QU9K9RX97GVSGC6R7YNS,0,28,"""English""","""Yes""",Trial4,1 33-wise-CnC-noE CnC Paul_ran_a_marathon_on_Sunday. He_went_to_bed_early_the_night_before. 7 wise He_stayed_up_late_on_Saturday. to_go_to_bed_early_the_night_before noE,4,1,33-wise-CnC-noE,CnC,Paul_ran_a_marathon_on_Sunday.,He_went_to_bed_early_the_night_before.,7,wise,He_stayed_up_late_on_Saturday.,to_go_to_bed_early_the_night_before,noE
21,3VAR3R6G1P2XCZILLK9ZB4SF3M9O8J,3,24,"""english""","""Yes""",Trial4,4 9-stupid-CnC-E CnC Zack_discovered_that_his_girlfriend_was_cheating. He_married_her. 7 stupid_enough He_broke_up_with_her. to_marry_her E,4,4,9-stupid-CnC-E,CnC,Zack_discovered_that_his_girlfriend_was_cheating.,He_married_her.,7,stupid_enough,He_broke_up_with_her.,to_marry_her,E
11,3SKEMFQBZ36EM8X6NSH64NB6JHZ8KJ,1,24,"""English""","""Yes""",Trial4,2 15-fortunate-CxC-E CxC Sue_spontaneously_went_to_the_beach. She_was_wearing_flip-flops. 3 fortunate_enough She_was_wearing_high_heels. to_be_wearing_flip-flops E,4,2,15-fortunate-CxC-E,CxC,Sue_spontaneously_went_to_the_beach.,She_was_wearing_flip-flops.,3,fortunate_enough,She_was_wearing_high_heels.,to_be_wearing_flip-flops,E
62,3ZSY5X72NXC3U4XHKTFZ2LNKTEXROY,9,42,"""english""","""Yes""",Trial4,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,4,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na
59,336YQZE83VFQPEE7A6NJ7GTJ6WT5MJ,5,27,"""English""","""Yes""",Trial4,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,4,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na
2,3MB8LZR5BFU91FHPHHQA9SXC3HYLKI,4,21,"""Spanish+and+English""","""Yes""",Trial4,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,4,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na
100,3GDTJDAPVUC9CWX984UMJ03A8MU8MO,0,26,"""English""","""Yes""",Trial4,1 58-mean-CxC-E CxC Jack's_wife_wanted_to_sleep_in. He_woke_her_up_at_5am. 6 mean_enough He_let_her_sleep_as_long_as_she_wanted. to_wake_her_up_at_5am E,4,1,58-mean-CxC-E,CxC,Jack's_wife_wanted_to_sleep_in.,He_woke_her_up_at_5am.,6,mean_enough,He_let_her_sleep_as_long_as_she_wanted.,to_wake_her_up_at_5am,E
